Casting_Temperature_C,Rolling_Speed_m_min,Cooling_Rate_C_s,UTS_MPa,Elongation_%,Conductivity_%_IACS
719.5858484,121.2116954,34.08179149,524.6152906,80.0406997,55.4206428
699.6011685,129.5158804,32.90379051,513.652747,78.25968843,54.75509411
723.3342826,158.5011905,25.26537885,519.4203285,79.87656621,53.51759442
721.1689783,163.0186141,26.08148604,514.4010368,81.58244781,54.13530821
720.1234585,154.9560562,27.34157496,515.7611285,79.1879502,54.19230498
714.4892934,128.5986022,25.82139897,516.044719,80.54882349,53.8274459
716.4328302,146.7243257,31.01294858,505.7623365,80.17720981,53.94915254
706.7221264,141.305686,30.05317818,504.0188803,77.61858116,53.97423156
715.9656346,149.7396806,34.56031237,524.9727499,78.37460174,54.24392218
699.8777953,172.2197421,33.03497662,499.8852698,77.48233922,53.79848272
730.2587199,166.5516863,33.93956139,513.9354366,80.98495194,54.14760779
699.2888477,125.0393701,32.07965804,518.4492491,79.80538115,54.60654259
694.2483145,173.4185519,29.16605723,491.3513018,77.85579342,54.48296984
711.8123013,148.3060291,39.29237972,514.3298833,79.76309808,54.5773572
722.915372,164.6317287,26.2961374,512.4541275,82.2433357,53.52863505
711.8858412,128.4023539,39.08336499,519.722352,80.30758317,55.55319522
703.8377066,160.2431715,29.6685707,502.1638525,78.89328241,53.64320608
717.9085592,134.1795611,32.68992168,513.8769397,79.45083456,54.11820663
707.3501168,146.3028538,26.63263484,505.6698469,79.90223449,54.36837207
736.6433845,121.0117722,26.06396603,528.0987396,81.67556833,55.75881144
736.132257,129.0966383,31.44318173,529.3222854,83.85587126,54.53868998
715.118591,125.5248296,36.12546065,512.1211707,80.57338457,54.14646998
706.3941997,134.3846504,29.04047166,506.6445617,79.39609269,53.41729972
726.8566207,126.0010854,33.43521833,526.3056062,81.52657292,53.55578137
691.8356472,161.5146016,29.17975511,496.8250679,77.90286345,53.97392818
713.7384503,121.7423941,30.82919591,521.2976646,79.4640556,54.67153286
706.8161697,157.06443,38.59669478,506.0635382,79.25039216,53.49138293
736.0267943,128.4424698,37.83759438,542.0754072,81.46790781,54.58331329
690.6001514,176.7096874,32.74026315,492.9208616,79.35969041,53.23092237
717.6407438,175.9856444,28.57158441,504.1292803,79.64279176,53.34937283
727.0331791,133.5301862,27.89775869,523.9631926,81.8172274,54.53852747
714.2508994,156.8652779,39.3113103,515.1656415,78.67679793,53.84376021
694.2701515,121.6803192,28.04074895,510.3828381,77.23181357,54.99905265
738.6230695,175.9073126,37.12252466,519.9629828,80.22009085,53.69118834
715.9005216,151.3792385,30.53455314,514.5167191,80.4747996,54.65161961
720.7093122,122.5933891,39.78489771,522.1245615,79.54922042,55.70237166
701.8304891,140.5499996,30.52233611,509.3046237,79.74032163,53.83210604
714.1749043,124.6109677,30.27274937,527.6987724,80.31714835,55.59235965
711.4574746,143.5766664,34.56195443,513.8711289,79.5658744,54.26221548
693.7447921,160.1955805,39.4227521,493.8836168,75.99284283,53.87021559
695.3080177,148.1933945,39.64314409,501.5984384,78.13354987,54.16290838
731.873626,143.0233305,35.6080922,512.4585776,80.74481184,54.08020586
701.9909976,127.1494227,36.31909548,513.5376655,76.95030629,55.15578283
699.7479136,134.6963427,33.45103264,516.0253657,78.73275321,54.98097592
715.2455726,126.0085973,36.33663609,513.1131783,78.44943283,55.11963082
728.4373566,168.4499239,37.89669482,514.4323648,78.85777622,53.4237282
693.0973259,128.1143897,32.29142955,513.0415051,78.99229557,54.45933604
718.840396,155.722402,34.29793394,518.1591706,79.6084109,53.3538875
695.9605221,140.5644248,33.05975043,512.2099395,76.19857663,54.76110003
691.8230525,133.5587031,33.4370592,496.5026462,76.54786048,54.0913275
692.6371976,158.3681064,38.35071865,501.3328217,76.62513223,54.43487238
731.7082054,147.4201386,30.33425245,514.1002352,82.79833521,53.88155441
695.8986242,144.008728,28.12276038,499.755033,76.52075664,53.24444145
692.2575682,155.5711203,31.84420165,503.5630593,76.29464046,54.52374945
711.8949944,149.4760577,28.12127786,511.8949155,80.76383854,54.54886055
732.1996736,138.2090525,32.47600638,528.2688014,81.14643424,54.33711416
703.1204188,153.5436773,38.55262158,500.8515232,78.61236354,53.17991544
711.0856309,160.1699146,34.26150281,514.8598566,78.90456262,54.45870807
691.9961266,121.6015895,37.8314928,512.9592561,79.32860818,54.17181991
712.4539257,147.9523037,27.49286379,516.2877623,78.58105423,54.3286224
718.880654,123.4609971,38.51310389,517.001194,80.24452588,54.29035071
718.5453527,131.1843248,34.02680747,525.7743851,81.65615148,54.17471232
706.6213346,153.630524,25.47639683,505.6407022,79.01332761,54.22203145
705.776659,171.9713349,34.49678433,498.2407977,78.09905263,53.55976988
695.3311809,172.9683408,39.27095434,498.9024059,78.33667341,53.97239362
708.339916,124.1966406,26.18750501,519.8270247,80.52868116,54.53658312
694.9747334,145.1463052,33.73684196,499.7093809,77.01072756,55.30649835
728.3297972,154.980389,38.73217904,527.952287,82.35856737,54.18760503
738.3137149,128.8241943,25.14542753,539.581352,82.6253212,54.63441127
738.5037228,165.925933,34.4636939,522.4992572,82.63594888,53.44411047
733.253555,164.6541155,32.12353438,519.3825599,83.20745997,54.84324595
720.0396075,174.2004608,30.20483978,509.4085966,81.26249898,53.45807314
725.0432849,120.5091607,34.41304735,518.6189111,80.78342694,54.41707357
704.2602901,133.0010546,25.79053142,512.7938656,78.46491034,54.44140777
721.538521,169.6312029,36.29594569,510.3776076,83.04756047,53.63964978
712.7824775,160.234803,25.06719215,505.4407394,79.23587196,54.43945001
714.100867,173.6633912,29.60403616,503.4046703,80.24801399,53.52454314
727.888828,123.4307793,32.55937957,515.0087183,81.67090321,54.83219176
704.0959178,155.8178379,30.65533376,499.8162429,79.43413456,54.58877928
705.9019806,154.1427945,29.61213903,511.3172834,81.23760804,54.34002928
736.2320896,122.140465,37.46252718,540.1298898,81.79765299,54.88206138
692.8112147,150.8113246,39.02248861,496.4453066,77.23493111,55.5377738
714.2817149,156.5712187,38.10569027,511.0837351,81.07516504,54.40467375
735.64004,131.4775905,32.8364697,533.8686545,81.78629637,54.39687314
720.5181504,136.399775,38.26246263,516.7380676,81.01471625,54.56936797
717.3203537,158.4208408,38.81292348,514.5151655,79.98577904,54.82771342
702.487209,148.0980569,31.13857596,506.6452389,79.61276701,55.30642859
707.1637745,171.4808195,29.25168789,508.0896513,79.97924133,53.78699269
732.6024208,140.542906,26.47397809,517.7260849,81.53343108,53.66786084
717.9609066,135.9995795,32.18637882,512.6576963,78.3427591,54.8650065
715.7371097,179.0919564,39.19445381,505.5386638,77.94007956,53.31142544
694.9789857,174.6681462,33.41361292,495.5700795,75.98683933,54.05047019
690.8014078,121.7395647,35.01343153,508.597215,77.23827256,54.63518553
738.1842594,166.2437169,26.69325728,522.0981854,80.13113751,53.81775941
708.8493084,126.6200864,27.15279496,511.7853804,79.36730077,54.25258495
720.1606531,121.6491117,31.96709893,516.738415,80.55147771,53.59660406
693.9857537,136.421731,39.26897198,503.565817,78.29135321,53.98702144
724.1557143,136.1607527,30.41176962,519.2882385,81.39936262,54.71517328
736.6283354,169.1591257,38.16226062,516.1476941,82.65660558,53.05101956
718.7832626,162.6400348,26.8043289,516.9448495,80.95201494,53.86668912
696.3057661,178.8965656,34.2552581,498.3359996,77.59427217,53.73985656
719.0860764,162.690774,34.00919465,513.4020053,80.10216496,53.05705683
728.3173607,145.0953332,37.89812125,521.7400783,80.08518604,55.15319732
710.3208268,161.9356597,25.04975057,504.4087732,80.00768168,53.36650437
733.9918874,179.967544,27.84897501,508.7359547,80.42254444,54.03176742
722.4341477,162.608513,28.29531438,506.4487328,81.8946845,53.70537235
734.9624459,165.7008814,39.24949132,514.2984243,80.57717614,53.70555112
721.1752656,176.3019009,27.30540484,507.4824526,80.90610164,53.66509881
696.5643986,126.8190757,25.55443525,504.4615556,78.70019643,54.06472091
705.4845856,162.2870576,33.01692242,504.9037743,80.06033535,53.94410112
700.0897474,171.0483575,32.92837694,497.7581758,76.68139254,53.55460807
735.4413249,177.262716,37.66070448,512.5553556,81.33563806,53.47359464
728.0200034,132.6581574,39.23289475,530.020219,81.39020343,54.96030453
723.8199184,150.2357405,33.07818163,504.536144,82.47926628,54.16267404
705.048316,160.8332909,38.94991274,502.355523,78.51850823,54.14050861
699.2022386,134.8480638,35.87738727,497.3845129,77.53200879,53.92332808
727.8225544,156.0283718,28.96838692,518.295579,83.36082485,54.80628345
713.7078973,135.4547269,38.92631066,520.0284385,80.22703487,54.38026466
701.2894776,140.0074212,35.01164764,501.8869814,79.75199865,53.35230415
720.8310989,146.4911218,31.21143899,510.352925,79.31299721,54.29722939
692.0166926,151.7514059,35.20363127,491.9914254,77.9626168,53.80446165
706.3085127,146.9619523,31.01969242,509.3838806,77.99654139,54.60619131
713.4278497,149.5917312,26.71275652,510.1324641,78.70210314,54.55755363
697.3979167,137.9153254,35.78468121,505.9310871,78.53243767,54.79800726
739.2327239,129.5379056,37.36131418,528.915132,82.70705408,54.22114377
700.4548682,122.8409986,35.93209299,508.5071392,77.76687026,54.4337827
696.5176565,131.7587233,28.43672002,514.3905814,79.66196688,54.37544998
700.1767437,154.9166185,39.3495252,504.9750897,77.68117833,54.68415498
728.4530567,167.1669269,25.37881843,508.1531326,81.30638373,53.31703051
711.275283,130.1548558,29.99027946,513.0884506,79.59197555,54.34497001
718.270797,126.5133215,28.90138652,516.8210582,80.1390676,55.24685599
691.0504578,164.9574216,25.72189341,503.067642,79.09621324,53.59716685
691.7215654,138.3094998,31.08594539,507.9240291,76.57615594,54.22558852
712.2912775,177.0899664,34.3467226,502.3862016,78.75744843,55.22277857
730.8327622,162.8590782,38.23829295,525.0947635,79.97995402,54.01555677
734.2619439,139.6053628,39.84534574,532.5095811,83.31744418,53.63145626
694.3353284,137.3725649,37.1213438,504.8023403,77.25294633,54.34001091
716.9181551,151.4219032,32.03020778,510.97968,79.32178855,54.9628499
735.6614843,124.7486801,35.85556639,528.5943183,81.48606242,54.99798183
709.3986377,127.0605908,37.65435683,511.8174087,79.90620203,53.99263572
731.4782916,130.5514729,31.97960795,535.2435762,82.21261423,54.54177479
696.6847827,166.4834156,36.77581651,493.3653042,77.25450849,53.98275975
736.7697245,150.8314416,32.23978627,527.4769514,81.66539696,54.54249817
727.5711659,120.6340274,30.79743986,531.0480904,79.76177414,54.10190981
737.0667196,160.4109916,32.89136257,518.8857324,82.20082716,54.30097619
723.8308617,145.4214107,35.13782106,527.3392331,81.90851255,55.20366873
708.1701966,150.6511419,35.90323084,501.0942741,78.44008096,52.90537001
736.9090586,132.8469746,30.35104403,528.2019804,82.80916669,54.57499743
703.7783388,153.1069337,33.56980377,503.5118885,78.1172307,54.79986028
706.6086261,178.7491944,38.64806311,504.4825205,77.63281041,53.20730083
725.0404209,124.4066815,39.6446935,526.9660353,81.20208722,54.18852863
728.265815,137.035044,28.40872137,514.3859184,83.75379482,54.00097217
736.4701742,134.5798556,27.89246749,534.0585276,82.79581765,53.84659572
700.2401205,134.9129586,35.1502845,512.0734812,77.85264163,53.95096927
729.8999018,142.7223815,31.22025829,516.9557771,81.0796113,54.00980989
726.9273027,169.0865871,25.36333508,510.9892797,83.3337489,54.24224825
693.1897278,174.7715214,30.20292806,487.6639829,78.1158064,54.60016951
709.3611571,132.1329052,37.10117115,514.1865168,78.31514113,55.07202141
704.1382729,152.5769963,36.96140396,507.0466274,78.50353202,54.71035854
705.2245212,158.2139383,32.42027723,503.4748433,79.11657872,54.98232371
739.147344,151.3096485,32.08866902,521.928455,82.77951465,55.14434072
722.1388707,146.0445837,33.69261164,509.1923584,82.0412953,54.29643595
725.8838079,131.5185304,28.29095066,525.1725521,82.44973175,54.96611634
738.8308819,149.2931616,32.89065437,515.0052195,82.43679424,54.37684107
708.8600891,144.0728897,25.1656954,511.3635753,79.58622893,53.95446549
730.0920084,167.7338018,32.13339332,505.7300846,81.79851692,53.94044549
711.7265482,165.8162615,30.04076569,506.3709201,79.06238304,54.44891143
733.4766836,128.0399209,35.12304409,528.2957705,82.5715255,55.15485726
699.0328771,125.3111432,34.57530376,513.9398204,77.97105072,54.72862183
737.3843089,174.4892366,30.7125382,520.656812,82.69370528,53.67133946
700.9385854,152.1305033,25.10909472,510.0680838,80.55165738,53.7361374
706.3110253,171.4680562,28.78410444,493.6648828,79.74470378,52.93435929
727.8096117,123.4890672,34.50021775,526.5670554,81.28665345,54.6355807
709.6877571,151.590937,26.08560015,519.4213019,79.14710824,54.15224893
720.4105688,152.3655909,26.61463633,515.09111,80.63225101,53.48631814
712.2286751,171.642122,34.70552537,500.4649602,78.35154064,54.21424175
727.1184969,125.8565999,36.33651101,525.4037628,81.42822428,54.6963309
701.4165626,134.4267338,29.82324562,508.4619315,76.51613255,53.51034136
692.9228994,144.3922988,32.34509598,497.2614692,78.6434417,54.04210694
704.9964699,171.9504885,39.18567047,505.2586093,79.27204702,54.76873138
713.7154332,176.3329989,39.18315343,506.8795797,79.51056758,53.70374282
698.4010026,179.5634772,29.61254162,488.6589128,77.82645629,53.8054369
707.7398645,177.5516092,37.14981813,500.1380766,78.90023562,54.04770867
709.9991509,120.3565054,33.90916079,516.0603056,77.53042703,54.46145006
692.8695922,122.8625005,39.6322674,501.5680834,78.12914645,54.90837237
719.1653624,128.8564091,32.16420355,513.8516612,80.14450152,54.82233083
734.2171714,140.9317258,36.62060302,518.4992688,83.10591816,54.95538615
697.5871456,169.7950819,36.52205694,497.5628995,78.324602,53.87574136
719.8904007,173.5593717,32.46149301,505.5876238,80.59739919,54.17556945
723.2369602,131.2100644,36.93445171,517.459521,80.87792158,54.84650303
710.966734,157.1798491,28.915605,506.3699971,78.67538257,53.94734689
725.0548794,175.0417191,26.83379554,513.7525988,80.71280429,53.42667787
710.5365772,147.8239042,31.37745617,512.7045978,79.61773384,54.22109918
715.2318644,126.2126143,39.15445985,524.7614919,79.26289918,54.21809729
690.3676522,147.468819,32.51116912,499.8016161,76.83469429,53.82342115
724.5860057,142.5476941,34.52888708,527.5414806,80.4497599,54.37516775
723.0671339,154.6594798,34.36243684,516.8761225,80.63272147,54.04649578
691.9200439,146.3195211,26.98859301,499.6195785,80.161317,54.1643376
708.4125054,121.0407556,30.85445324,518.358785,78.97313652,53.63106822
738.951592,179.639864,35.60408459,509.3434571,81.4375255,53.82790949
711.0368281,152.6124143,39.57985148,508.2037641,78.97196125,53.13534044
715.0972703,148.4178453,27.52026607,515.1731527,81.63530862,53.54349178
735.4965079,177.2770423,31.15662836,517.6234888,83.56491109,53.80589537
725.8630938,129.3516221,26.426407,522.0752492,83.21408711,54.8415732
719.1035066,131.3542562,28.63564689,533.8149286,80.53954381,54.52759581
729.8902341,168.4808849,30.65139015,513.5398128,82.09804617,53.97335739
733.2183133,135.6498648,33.10964872,517.522227,80.61632442,54.11732184
712.8444036,167.9536264,28.45850323,512.1024498,79.50807442,53.76433757
713.7554182,136.292009,28.41343992,519.025743,78.83978505,54.85823831
709.3025468,121.9912578,36.66744969,519.2123402,79.57014095,53.96026212
738.335307,151.0208834,39.43962494,521.536784,81.89996222,53.91581453
724.8583127,131.801186,29.85419452,524.8555331,81.21931121,54.81244973
694.1611533,165.4707776,35.31988028,505.5344246,76.8039105,53.87972626
733.1479812,158.471978,28.87120692,520.0405619,82.7219251,54.96224735
714.027997,175.4161601,38.91928382,497.0389826,77.04980692,54.36957402
693.4376953,166.9793014,35.0935354,479.3582868,77.33706458,54.60955623
717.4858628,130.8465573,37.04015282,521.411762,79.78993405,53.61952372
710.8582139,168.0094942,25.74031065,500.096691,77.77720336,54.36442458
733.8874702,158.5042227,33.97758952,518.8939047,82.07399595,53.66981472
700.1997302,160.1370985,32.91418497,498.0133474,78.20099965,54.414795
731.3232305,169.9357732,29.3949536,510.2763384,82.22369226,53.70669069
717.8844346,154.4294442,28.93644978,508.7870134,82.34144956,54.14583626
692.7305152,147.9602109,33.70037203,498.6028175,77.91265679,53.64129019
738.5922651,158.1984621,35.59728453,525.7177738,83.05202358,53.26967087
715.6307622,137.8774457,25.49759136,519.3203663,81.66914974,54.20645558
704.5438427,130.9558279,33.51102373,506.9452289,79.27086018,54.21376225
713.4703421,156.9952703,27.55689293,504.2779163,79.10331398,53.53428734
732.8928892,134.0309021,27.10544097,528.1327835,80.29384954,53.3607748
705.2451562,124.7949066,34.34679232,520.446618,79.18155411,53.10145977
699.6338198,120.0332511,29.66305176,518.9926414,78.07997157,54.65470814
696.4535623,156.4991641,31.6132035,496.2624877,79.34829713,53.93974002
704.8929699,141.728927,30.39998214,514.874364,78.49417472,53.88877789
729.0024044,165.1386582,34.7250448,506.0782565,81.14968113,54.14952007
713.5813183,142.5105839,32.05179649,513.0230619,78.5965313,54.72313222
701.3740802,149.1602069,39.45187993,508.3741102,77.82098135,54.43221879
698.30925,144.4250984,30.28574139,495.4330704,77.37380293,53.93989933
706.6364738,159.0344875,36.1042651,516.0721753,78.00690708,55.19798467
736.9962186,141.3683497,28.85938851,532.7210803,82.20383819,53.84562793
707.1513356,177.826059,32.63129639,503.46287,78.47665078,53.16954988
739.4062038,176.1688192,33.28854628,512.0273151,84.90543127,53.95399055
714.2615228,170.8816742,29.93663922,505.525741,80.76521447,53.76213565
698.9581959,175.2180162,32.07670793,500.8657939,79.37662411,54.36290112
734.5570046,146.9483813,29.18917957,517.5806801,81.88534848,53.85115543
713.0177687,152.1858238,25.09001173,509.950766,80.15302846,53.89736504
725.4835672,164.5255556,28.23472452,517.9360362,80.70702755,53.48655506
739.1855792,161.7687555,35.50096259,513.5891879,84.76789069,54.49616096
692.5087675,173.4407157,36.56444537,495.8842926,77.31379066,54.06866675
694.834728,162.9798616,29.20304301,489.7495574,77.41956965,53.81666986
726.0228371,179.8730825,31.12064498,504.33026,80.29224724,53.74868689
704.0912502,140.910348,25.5604849,507.2495577,79.4664508,54.09145097
699.2150698,169.9798645,28.55594352,501.1813536,79.91473185,53.15263975
691.968094,161.8580894,36.68828925,493.9226747,78.44935444,54.69653908
691.0923356,161.4831867,34.08979405,497.7289537,76.64841847,54.61897817
728.7242802,139.5501357,28.08655783,519.0609587,80.68715678,54.18656999
696.7216714,167.1361075,28.86162993,495.5669196,79.47535415,53.8727763
713.3860308,174.0225613,37.25203034,510.7395545,81.57738294,53.50648599
720.2948408,133.1129077,28.13626304,514.4624072,80.47766842,55.09526367
711.41759,157.5298102,30.01236589,512.2456218,80.84776412,54.7676765
691.3553326,143.5280897,34.96538037,502.61392,75.92117614,54.46122408
729.1750751,179.3728872,33.41668579,507.897903,80.40314872,54.28462889
690.5256612,148.7299689,31.91305308,494.5562258,76.44731523,54.76620186
728.0944947,133.6992104,38.49611636,518.2063027,81.29685745,54.94666525
734.6652247,142.9114575,28.29565694,520.76595,81.8727636,53.70870108
711.6419961,159.2303034,36.12129836,507.301635,79.59622733,53.97455969
716.7771237,124.5653623,27.38595761,524.0365013,81.52753047,54.53615662
713.8491696,156.2161152,34.2360075,508.558554,79.0199504,54.22422146
709.4604309,175.8734856,38.05935345,500.8016155,79.13706853,54.37898175
734.3712268,171.0217673,31.86852678,515.4591321,80.50576412,54.24901556
734.6966755,124.0604122,35.86441761,532.5141026,82.84023239,54.60016989
706.7908182,179.6033927,37.30590029,502.7384054,79.91020052,52.64821573
720.7534877,161.9236154,27.04039637,504.8648318,81.0852171,54.50798991
736.3453781,129.7368495,35.58740343,527.8412607,81.97510374,54.83389748
738.1029249,120.7449654,38.79761536,538.964993,81.36126379,55.60310972
715.447952,130.2769582,33.64555915,512.0602888,78.46696805,54.13139281
712.6412403,170.2905552,27.79183367,505.605018,80.18007428,52.93147806
703.9347158,121.2983595,26.90413797,514.72363,79.80446549,54.23487499
737.9435937,133.9888382,28.89602996,525.9417674,84.36892948,54.46637239
697.1407152,165.4383357,26.55269904,506.8927702,77.99288705,53.65565119
718.9914788,155.1666322,32.70091107,513.1299288,80.53428394,54.78824873
704.1275134,166.9641426,26.04557024,509.5302393,80.22487704,53.52120024
703.9504145,164.7690302,28.35106937,502.5726342,80.12202086,53.86888842
710.2484294,123.0360832,31.59865666,520.5146692,78.82243915,54.27861734
739.9396468,173.5506851,32.10872126,515.0185103,82.10936922,55.2938233
692.7483153,133.6219101,33.48097728,503.4571163,77.07563202,53.88036161
718.9270909,153.2035464,35.58422444,515.5492192,79.2116533,54.47151476
694.1286079,158.6572894,25.70842959,501.6056044,79.59910872,53.32699195
697.7260415,130.1176927,26.20931428,512.8176483,78.52485224,54.39449173
711.9781471,178.5738754,25.91288728,504.3003024,79.82792488,53.2552854
715.5230066,149.2893574,31.34725473,506.2925914,80.23264608,54.6840238
702.9396204,123.4585617,25.62771917,510.4003983,79.06633805,54.73203307
705.8228565,176.2357227,36.191219,504.2904259,78.55174733,54.09722728
694.348351,155.1760706,28.34500272,490.8290275,77.25602763,53.31942461
705.1609892,161.9515919,39.0881874,505.4580532,80.12697001,54.13564568
738.327922,151.5105474,32.29605633,523.1513963,81.64771712,53.9787468
737.2353691,170.0842773,31.69488629,521.8403107,81.20828053,54.34825138
706.7439145,121.9880077,36.70808039,518.8586609,78.75843178,54.06303732
718.5426968,136.1027019,35.69730976,515.1206364,82.22691941,54.93044992
735.4797696,148.1789014,34.10963561,519.7394642,81.02092187,54.68409723
690.3091911,124.596217,39.02720059,505.1618131,77.7891743,53.84738138
730.5341785,162.3544002,31.33388891,519.4610844,81.2403918,53.89333224
737.4184776,143.6198048,37.12797514,514.112229,82.13025626,54.28069372
694.5662867,136.3600794,30.70139419,507.1620168,78.84373985,54.75340102
698.0723843,120.2027308,37.57518511,508.5602,76.20879037,54.20606606
738.0373151,163.1898187,28.89211943,521.0158884,81.46278443,54.04974629
716.8770072,170.0285585,29.33900609,509.152425,81.12876321,54.4360238
690.7098317,143.7024321,35.16804301,493.9325533,77.41003211,54.3919712
702.8815999,153.8530786,28.19069942,504.1505442,79.09049966,53.09662273
712.4971837,133.6611976,28.43731281,516.9280844,80.53923635,53.98487392
724.6454456,157.3318588,29.57893644,515.5629156,80.09599624,54.47037634
726.6580189,120.7282475,35.18393154,526.4995304,81.96167785,54.88608389
739.7710756,149.3186338,38.34082139,518.9855101,82.87985022,53.14893475
704.37556,158.6523289,35.11851477,499.2489412,78.91994747,54.2162159
716.9110051,175.0915064,37.41721367,499.037814,80.28837156,54.47043149
716.6661774,142.880149,33.15340885,518.2392718,81.17392107,54.50372893
710.282263,165.9114122,26.03384832,504.7898536,79.13269482,54.18835034
698.4580947,155.8612218,26.50699317,502.2119146,79.18181683,55.00268586
738.8728282,175.6207268,33.31587968,508.2227288,83.96584607,53.88838376
732.6658593,143.9026605,29.91701453,522.9941175,82.41136146,54.31170196
714.9166514,139.1457204,28.3085211,518.8827949,79.85384586,53.70496546
720.1622711,173.2285199,31.99385391,498.9033817,82.73474011,53.59025632
701.3630527,122.9546641,34.99745111,511.1180958,78.61724721,54.30441526
717.1893535,128.1831236,30.77487922,512.287994,81.57878299,54.75852918
724.7485067,124.9442661,37.03813386,522.7895631,80.20141256,54.11751563
715.7583514,170.5865974,36.0778487,502.198237,80.8397452,54.63300254
739.5142585,120.6364454,36.02372323,535.4707398,81.60381464,53.96752689
720.5670828,171.6994293,39.77784535,509.6199104,80.39120025,54.39836507
708.5486856,147.0760677,29.42844966,516.6090445,78.77670597,54.3938416
728.6076014,120.2415167,34.6708838,527.9609564,83.02837192,54.61974155
698.5231256,144.0987106,37.8321751,507.7243886,77.73957247,54.80797573
709.2257907,131.2080505,33.69286651,512.4619428,78.13000362,53.99050614
707.3479475,157.4640292,36.84253264,500.9194417,78.98778664,53.92914701
711.5903548,160.7615274,31.21678279,511.7405313,80.13529113,53.53504378
729.0889913,149.2516542,33.85737018,525.9852746,81.18942964,54.18913686
714.2086516,122.4311715,25.83499589,523.9032528,79.31579514,54.23241716
729.7007225,159.3677283,39.78651409,517.6961834,82.01806335,54.63028053
718.8244452,170.522327,37.00027722,503.3850567,81.29161068,54.22818812
707.1034717,163.2194566,38.03213607,510.2940397,77.16078302,54.47315682
730.4989372,169.7974751,35.41441417,517.2077726,80.40214606,53.91174898
701.9144835,132.0305714,27.79075049,521.4724634,78.64248318,54.43834653
701.219149,173.3332764,25.46542664,492.8374718,78.31771787,54.68234348
715.2251462,139.331607,37.96984912,520.1259235,80.14997675,53.69330987
703.0424623,120.8042889,30.94495981,518.025477,80.59647545,53.49130917
690.4543517,170.6034988,28.95797314,492.3359902,77.21662301,54.19158099
722.4148764,176.5092761,33.42509438,515.0738297,82.14695512,53.47913776
715.5546911,159.3334918,31.31347784,511.9890237,78.52146236,53.342069
712.2758907,133.8861978,34.77498994,511.2876209,79.94465439,54.62359172
738.3484257,135.1046679,32.2568985,528.0511174,81.62728616,53.79190322
718.5599592,147.9955724,35.45849711,510.1370138,80.560461,54.99874226
733.1715789,173.8698648,37.80134904,512.0822514,79.67028059,54.09556314
696.9725118,128.9758594,27.93335516,513.3126289,77.01519294,54.16760559
718.4603232,169.5584202,29.94149321,513.3090058,80.82427017,53.49245545
733.3989813,137.4781685,31.5522338,526.5621018,81.13228554,54.36385718
719.1552879,168.5151702,39.43087672,505.2727185,79.62086734,53.30800516
725.9007089,175.2162719,30.4800042,512.293515,82.90235586,52.62329235
708.6021784,145.6496323,30.71649774,514.2231977,79.46196442,53.38075661
694.6224759,141.9030392,34.80208784,494.8797674,78.62365971,54.84560644
712.8950148,168.1332791,31.28799565,506.5899175,78.96582954,53.48235755
709.7239695,151.7689729,39.26835618,508.3803439,77.66777545,53.55042626
733.3530091,161.0669429,38.41703141,523.124978,81.33371402,54.1132705
702.1997651,157.3697542,32.70113167,505.8174021,77.09445053,55.19266891
738.3367114,129.1733307,34.67162851,532.838115,81.40150011,54.94764657
737.906906,170.6874216,25.87045843,515.3376717,82.7349219,53.41031258
702.3815822,131.7465067,35.43595792,511.6750977,78.35509942,53.98202204
707.4025978,175.9369286,35.60801309,505.6386451,79.29437851,53.55481342
734.777787,135.0342775,30.38798943,526.5542116,82.55869763,53.8022847
738.331111,164.0328584,28.29524325,520.8290458,81.22262423,54.19747293
712.1719551,137.0793236,38.72617603,507.282394,78.33895244,54.23575604
706.0498523,139.0671245,31.40057351,510.9620886,76.85637236,53.68077029
716.3047007,138.6001112,34.80559157,506.5123171,79.51966718,53.64197716
724.3884603,164.8735352,25.49993192,510.1514452,81.90060539,55.01178009
703.6737258,153.4089071,31.2110075,506.1317685,80.29809907,54.45950419
726.8236587,172.9771474,37.25888217,515.3538391,81.00990363,53.5873611
692.5828679,138.4423632,30.81364001,499.7629253,79.09083365,54.8380289
692.4647246,161.5195513,34.0474174,499.6449176,77.92792862,53.48955825
709.3143853,165.176916,28.14783701,512.4465849,79.6314961,53.84263233
707.6736596,129.0889268,31.24788473,511.9064324,78.59368085,54.21078633
705.7816608,144.0353614,38.91456577,501.9449573,76.24727775,54.42910078
714.5509881,148.9690497,33.49677625,514.033979,81.00344949,53.70919393
706.0366791,141.3412434,38.52897189,504.6559815,78.62399434,54.42141263
699.6128959,139.3267558,38.53028949,503.9134284,79.42307164,53.50314841
705.4734775,161.1851936,39.16221701,508.9978653,77.63960378,53.98302645
738.7452136,132.9519839,38.4308749,538.871508,84.38179783,55.10671304
710.5556708,162.5634447,25.04921694,501.5053514,79.55431898,54.38802613
712.2356388,176.1026518,39.01022337,499.5999252,78.58086372,53.6711709
718.8272495,153.9118513,27.06189159,511.0407246,80.31510832,53.23915138
739.1670384,156.6860542,25.59889377,519.8386627,82.80721558,52.85354489
702.0800638,124.1359621,25.83082802,523.4657058,78.84656298,54.58399237
724.0641055,171.8686142,30.23374293,507.8186293,80.379393,54.02518348
725.7992347,137.1268672,34.31206128,519.8227976,79.06087785,54.50780915
720.3662208,156.9030699,31.03466795,521.1930768,79.68056111,54.89696406
